customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,monthlycharges_per_tenure,has_internet_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3249-VHRIP,False,1.2064976032430856,-0.7033287409892356,0.20548898435658008,0,0.692063492063492,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False
3736-BLEPA,False,-0.1779947632379461,0.8803638001690798,0.08846082171234919,0,3.146551724137931,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
4701-LKOZD,False,1.5322605130033284,0.830509890164096,1.8031739740873856,0,1.2640845070422535,1,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
6603-QWSPR,False,0.5549717837226001,1.3174164112127704,1.1572120727536372,0,2.221276595744681,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
9921-QFQUL,False,-0.38159658183809786,0.8438042661654253,-0.10523944220775704,0,3.75625,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1929-ZCBHE,False,0.5956921474426305,-0.8130073430001998,-0.21568877209062595,0,0.8395833333333332,1,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
4378-MYPGO,False,1.4508197855632678,1.3456669602155942,2.159027011941066,0,1.5253623188405796,1,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
8651-ENBZX,True,1.125056875803025,1.3705939152180862,1.8359356781741687,1,1.7377049180327868,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
4129-LYCOI,False,1.4100994218432374,1.304122035211441,2.0998175170888067,0,1.5294117647058822,1,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
7798-JVXYM,False,-0.748079855318371,0.16246749609731476,-0.6013231703304727,0,4.6433333333333335,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
8647-SDTWQ,False,1.002895784642934,0.3170146171127639,0.7660805961326522,0,1.2810344827586206,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2696-ECXKC,False,0.9214550572028734,1.2010906212011416,1.3975823113634067,0,1.8017857142857143,1,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
2081-KJSQF,False,-1.2774445836787656,-1.479387940066815,-0.9992100926728563,0,10.125,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
7623-TRNQN,False,-1.2774445836787656,-0.49394231896830415,-0.9861186570101457,1,24.95,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3323-CPBWR,False,-0.38159658183809786,1.068146861187852,-0.0873573800040546,0,4.0375000000000005,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
9330-IJWIO,False,-0.7888002190384014,1.182810854199314,-0.40817482191048077,1,7.167857142857143,1,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
3384-CTMSF,False,0.5956921474426305,1.3074456292117733,1.2591839805547507,0,2.1687499999999997,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0902-RFHOF,False,0.22920887396235737,-1.4843733310673135,-0.6857883184679614,0,0.5153846153846154,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
9286-DOJGF,True,0.22920887396235737,0.3386179781149237,0.25898063462765575,1,1.9217948717948719,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6048-QBXKL,True,-1.2367242199587352,-0.2729233179462098,-0.9559399174638971,0,18.849999999999998,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
9661-MHUMO,True,-1.2774445836787656,-0.5155456799704636,-0.9864056530702051,1,24.625,1,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
7718-RXDGG,False,-0.7073594915983407,0.12756975909382579,-0.5186683050333588,0,4.2875,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1025-FALIX,False,-0.2594354906780068,0.142525932095321,-0.20648282154871975,0,2.5574074074074074,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3451-VAWLI,False,0.10704778280226633,-1.4976677070686424,-0.685655858747934,0,0.5472222222222222,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
3407-QGWLG,False,-1.1960038562387048,-1.4860351280674797,-0.97483750418781,0,5.0125,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1842-EZJMK,False,0.7178532386027215,1.2941512532104444,1.2308817537088907,1,2.033333333333333,1,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
2347-WKKAE,False,0.3920903288424788,0.9850570111795457,0.7644248496323095,0,2.1953488372093024,1,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
8735-DCXNF,False,-0.9109613101984924,-0.32610082195152557,-0.756985417982703,0,4.995454545454546,1,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
3214-IYUUQ,False,1.1657772395230555,0.9617918531772199,1.579537813441081,0,1.511290322580645,1,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False
1936-UAFEH,False,1.4508197855632678,1.5118466602322065,2.205917752830775,0,1.5978260869565217,1,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
3587-PMCOY,False,-0.9109613101984924,1.1346187411944968,-0.5379411942973492,0,8.990909090909092,1,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
8079-XRJRS,False,1.3286586944031769,0.830509890164096,1.5393142117927527,1,1.3598484848484849,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1027-LKKQQ,False,1.6137012404433893,0.5214156481331973,1.591083885703472,0,1.1020547945205479,1,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
7148-XZPHA,False,0.9214550572028734,0.48651791112970877,0.8632618773927739,0,1.417857142857143,1,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
8073-IJDCM,False,-1.2774445836787656,-1.477726143066649,-0.9991880160528517,1,10.15,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
5309-TAIKL,False,-1.0331224013585834,-0.0651986929254444,-0.8234581208164664,0,7.85,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
6856-RAURS,False,-1.2367242199587352,0.33695618111475767,-0.9480806407422697,0,24.96666666666667,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8778-LMWTJ,False,-0.9516816739185228,0.33529438411459117,-0.6954578780299635,0,7.484999999999999,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9717-IOAAF,False,-0.21871512695797646,-1.2932666760482092,-0.6599807496826179,0,0.9232142857142858,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
8884-ADFVN,True,-1.0331224013585834,1.2359883582046303,-0.6987031411706355,1,12.74375,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2845-KDHVX,False,1.2879383306831464,0.11759897709282914,0.9252309497456049,0,1.0507692307692307,1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True
0848-SOMKO,False,1.5322605130033284,-0.5437962289732878,0.5119566232600353,0,0.6816901408450704,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
2720-WGKHP,True,-1.2367242199587352,0.9717626351782166,-0.9279246866780966,1,31.333333333333332,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
6734-FQAJX,True,1.4100994218432374,1.3390197722149297,2.1583867899609332,0,1.5448529411764707,1,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
2869-ADAWR,False,0.5142514200025698,0.8155537171626008,0.7654182975325151,1,1.941304347826087,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1535-VTJOQ,False,-0.3408762181180675,-1.3165318340505352,-0.763983706524152,0,1.006,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
6368-TZZDT,False,-1.1552834925186746,-1.504314895069307,-0.9653887108258535,0,3.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0943-ZQPXH,False,0.47353105628253944,0.9368648981747281,0.8122428085622102,0,2.0655555555555556,1,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1293-BSEUN,False,1.6137012404433893,-1.46443176706532,-0.35366764711919485,0,0.28356164383561644,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
9894-EZEWG,False,-1.2774445836787656,0.3170146171127639,-0.975345266447915,1,37.15,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1302-TPUBN,False,1.369379058123207,-1.5093002860698053,-0.4602977217412729,0,0.28880597014925374,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
7851-FLGGQ,False,-1.2774445836787656,-0.6684310039857471,-0.9884367021106256,1,22.325,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0637-UBJRP,False,-0.7888002190384014,0.641065032145158,-0.5245406859545746,1,6.003571428571428,1,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0940-OUQEC,False,-0.9109613101984924,0.5297246331340278,-0.659870366582595,1,7.336363636363637,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
